ID,Subsystem,Path,Owner,Role,Phase,Status,DeclaredLang,ImplLang,Build,KyraWave,TargetDir,_source,Title,Area,Priority,Language,FileType,Tags,Description,PlanToConvertToKyra,OrderHint,id,title,language,path
S1122,P31 — Developer & Power UX,tests/vdi/latency_60fps.rs,Graphics/Remote,Test,P31 — Developer & Power UX,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/vdi,coding_plan_v1.csv,,,,,,,,,,,,,
S1123,P31 — Developer & Power UX,docs/VDI_Thin_Client.md,Graphics/Remote,Doc,P31 — Developer & Power UX,,md,python,python+pytest,Wave 3 (UI & Docs),docs,coding_plan_v1.csv,,,,,,,,,,,,,
S1124,P31 — Developer & Power UX,services/oi-sync/src/main.rs,Sync/Security,Service,P31 — Developer & Power UX,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),services/oi-sync/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1125,P31 — Developer & Power UX,crypto/e2ee/statebox.rs,Sync/Security,Lib,P31 — Developer & Power UX,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),crypto/e2ee,coding_plan_v1.csv,,,,,,,,,,,,,
S1126,P31 — Developer & Power UX,tests/sync/recovery_flow.rs,Sync/Security,Test,P31 — Developer & Power UX,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/sync,coding_plan_v1.csv,,,,,,,,,,,,,
S1127,P31 — Developer & Power UX,docs/Sync_Privacy_Design.md,Sync/Security,Doc,P31 — Developer & Power UX,,md,python,python+pytest,Wave 3 (UI & Docs),docs,coding_plan_v1.csv,,,,,,,,,,,,,
S1128,P32 — Kyra Language Finalization,kyra/kypm/src/main.rs,Kyra/Compiler,CLI,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/kypm/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1129,P32 — Kyra Language Finalization,kyra/kypm/lockfile.schema.json,Kyra/Compiler,Schema,P32 — Kyra Language Finalization,,json,python,python+pytest,Wave 0 (Toolchain),kyra/kypm,coding_plan_v1.csv,,,,,,,,,,,,,
S1130,P32 — Kyra Language Finalization,kyra/compiler/modules/mod_resolver.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/compiler/modules,coding_plan_v1.csv,,,,,,,,,,,,,
S1131,P32 — Kyra Language Finalization,kyra/kypm/manifest.schema.json,Kyra/Compiler,Schema,P32 — Kyra Language Finalization,,json,python,python+pytest,Wave 0 (Toolchain),kyra/kypm,coding_plan_v1.csv,,,,,,,,,,,,,
S1132,P32 — Kyra Language Finalization,kyra/compiler/effects/effect_checker.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/compiler/effects,coding_plan_v1.csv,,,,,,,,,,,,,
S1133,P32 — Kyra Language Finalization,kyra/std/linear/resource.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,typescript,typescript+vitest,Wave 0 (Toolchain),kyra/std/linear,coding_plan_v1.csv,,,,,,,,,,,,,
S1134,P32 — Kyra Language Finalization,kyra/compiler/types/linear.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/compiler/types,coding_plan_v1.csv,,,,,,,,,,,,,
S1135,P32 — Kyra Language Finalization,kyra/std/tensor/kinds.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/tensor,coding_plan_v1.csv,,,,,,,,,,,,,
S1136,P32 — Kyra Language Finalization,impulse/lowering/kind_adapter.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),impulse/lowering,coding_plan_v1.csv,,,,,,,,,,,,,
S1137,P32 — Kyra Language Finalization,impulse/autodiff/engine.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),impulse/autodiff,coding_plan_v1.csv,,,,,,,,,,,,,
S1138,P32 — Kyra Language Finalization,kyra/std/diff/annotations.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/diff,coding_plan_v1.csv,,,,,,,,,,,,,
S1139,P32 — Kyra Language Finalization,kyra/compiler/schedule/parser.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/compiler/schedule,coding_plan_v1.csv,,,,,,,,,,,,,
S1140,P32 — Kyra Language Finalization,impulse/scheduler/apply_schedule.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),impulse/scheduler,coding_plan_v1.csv,,,,,,,,,,,,,
S1141,P32 — Kyra Language Finalization,kyra/std/actors/actor.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/actors,coding_plan_v1.csv,,,,,,,,,,,,,
S1142,P32 — Kyra Language Finalization,kyra/tools/kyra-debugger/src/main.rs,Kyra/Compiler,CLI,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/tools/kyra-debugger/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1143,P32 — Kyra Language Finalization,kyra/compiler/macros/typed_macros.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/compiler/macros,coding_plan_v1.csv,,,,,,,,,,,,,
S1144,P32 — Kyra Language Finalization,kyra/compiler/constexpr/eval.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/compiler/constexpr,coding_plan_v1.csv,,,,,,,,,,,,,
S1145,P32 — Kyra Language Finalization,kyra/std/result/result.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/result,coding_plan_v1.csv,,,,,,,,,,,,,
S1146,P32 — Kyra Language Finalization,kyra/ffi/c_abi.h,Kyra/Compiler,Header,P32 — Kyra Language Finalization,,C,c,cmake+c99,Wave 0 (Toolchain),kyra/ffi,coding_plan_v1.csv,,,,,,,,,,,,,
S1147,P32 — Kyra Language Finalization,kyra/ffi/rust_bridge.rs,Kyra/Compiler,Module,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),kyra/ffi,coding_plan_v1.csv,,,,,,,,,,,,,
S1148,P32 — Kyra Language Finalization,kyra/ffi/python/pyview.py,Kyra/Compiler,Lib,P32 — Kyra Language Finalization,,Python,python,python+pytest,Wave 0 (Toolchain),kyra/ffi/python,coding_plan_v1.csv,,,,,,,,,,,,,
S1149,P32 — Kyra Language Finalization,kyra/std/units/units.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/units,coding_plan_v1.csv,,,,,,,,,,,,,
S1150,P32 — Kyra Language Finalization,kyra/std/numerics/stable.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/numerics,coding_plan_v1.csv,,,,,,,,,,,,,
S1151,P32 — Kyra Language Finalization,tools/kyfmt/src/main.rs,Kyra/Compiler,CLI,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),tools/kyfmt/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1152,P32 — Kyra Language Finalization,tools/ky-test/src/main.rs,Kyra/Compiler,CLI,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),tools/ky-test/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1153,P32 — Kyra Language Finalization,tools/kyra-lsp/src/main.rs,Kyra/Compiler,Service,P32 — Kyra Language Finalization,,Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),tools/kyra-lsp/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1154,P32 — Kyra Language Finalization,kyra/std/taint/taint.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/taint,coding_plan_v1.csv,,,,,,,,,,,,,
S1155,P32 — Kyra Language Finalization,kyra/std/tensor/ragged.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/tensor,coding_plan_v1.csv,,,,,,,,,,,,,
S1156,P32 — Kyra Language Finalization,kyra/std/serde/schema.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/serde,coding_plan_v1.csv,,,,,,,,,,,,,
S1157,P32 — Kyra Language Finalization,kyra/std/text/unicode.ky,Kyra/Compiler,Stdlib,P32 — Kyra Language Finalization,,Kyra,python,python+pytest,Wave 0 (Toolchain),kyra/std/text,coding_plan_v1.csv,,,,,,,,,,,,,
S1158,P33 — DeviceGuard & Hotplug Defense,deviceguard/guardian/src/main.rs,Security/Platform,Service,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/guardian/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1159,P33 — DeviceGuard & Hotplug Defense,deviceguard/policy/device.rego,Security/Platform,Policy,P33 — DeviceGuard & Hotplug Defense,,Rego,python,python+pytest,Wave 2 (Services/Agents),deviceguard/policy,coding_plan_v1.csv,,,,,,,,,,,,,
S1160,P33 — DeviceGuard & Hotplug Defense,deviceguard/fingerprint/db.json,Security/Platform,Data,P33 — DeviceGuard & Hotplug Defense,,json,python,python+pytest,Wave 2 (Services/Agents),deviceguard/fingerprint,coding_plan_v1.csv,,,,,,,,,,,,,
S1161,P33 — DeviceGuard & Hotplug Defense,deviceguard/usb/usbguardd.conf,Security/Platform,Config,P33 — DeviceGuard & Hotplug Defense,,conf,python,python+pytest,Wave 2 (Services/Agents),deviceguard/usb,coding_plan_v1.csv,,,,,,,,,,,,,
S1162,P33 — DeviceGuard & Hotplug Defense,deviceguard/usb/authorize.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/usb,coding_plan_v1.csv,,,,,,,,,,,,,
S1163,P33 — DeviceGuard & Hotplug Defense,deviceguard/tbt/boltd_integration.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/tbt,coding_plan_v1.csv,,,,,,,,,,,,,
S1164,P33 — DeviceGuard & Hotplug Defense,deviceguard/hid/anomaly.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/hid,coding_plan_v1.csv,,,,,,,,,,,,,
S1165,P33 — DeviceGuard & Hotplug Defense,deviceguard/hid/challenge.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/hid,coding_plan_v1.csv,,,,,,,,,,,,,
S1166,P33 — DeviceGuard & Hotplug Defense,deviceguard/storage/quarantine_mounter.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/storage,coding_plan_v1.csv,,,,,,,,,,,,,
S1167,P33 — DeviceGuard & Hotplug Defense,deviceguard/storage/scanners/clamav_yara.sh,Security/Platform,Script,P33 — DeviceGuard & Hotplug Defense,,bash,python,python+pytest,Wave 2 (Services/Agents),deviceguard/storage/scanners,coding_plan_v1.csv,,,,,,,,,,,,,
S1168,P33 — DeviceGuard & Hotplug Defense,deviceguard/net/cdc_ecm_filter.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/net,coding_plan_v1.csv,,,,,,,,,,,,,
S1169,P33 — DeviceGuard & Hotplug Defense,deviceguard/net/isolated_ns.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/net,coding_plan_v1.csv,,,,,,,,,,,,,
S1170,P33 — DeviceGuard & Hotplug Defense,deviceguard/bluez/pairing_guard.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/bluez,coding_plan_v1.csv,,,,,,,,,,,,,
S1171,P33 — DeviceGuard & Hotplug Defense,deviceguard/uvc/mic_gate.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/uvc,coding_plan_v1.csv,,,,,,,,,,,,,
S1172,P33 — DeviceGuard & Hotplug Defense,deviceguard/explain/explain.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/explain,coding_plan_v1.csv,,,,,,,,,,,,,
S1173,P33 — DeviceGuard & Hotplug Defense,aura/apps/DeviceCenter/App.tsx,Security/Platform,App,P33 — DeviceGuard & Hotplug Defense,,TSX,typescript,typescript+vitest,Wave 2 (Services/Agents),aura/apps/devicecenter,coding_plan_v1.csv,,,,,,,,,,,,,
S1174,P33 — DeviceGuard & Hotplug Defense,deviceguard/accessibility/assistive_whitelist.yaml,Security/Platform,Policy,P33 — DeviceGuard & Hotplug Defense,,yaml,python,python+pytest,Wave 2 (Services/Agents),deviceguard/accessibility,coding_plan_v1.csv,,,,,,,,,,,,,
S1175,P33 — DeviceGuard & Hotplug Defense,deviceguard/ophisense/presence_bridge.rs,Security/Platform,Module,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),deviceguard/ophisense,coding_plan_v1.csv,,,,,,,,,,,,,
S1176,P33 — DeviceGuard & Hotplug Defense,deviceguard/audit/model_explanations.json,Security/Platform,Data,P33 — DeviceGuard & Hotplug Defense,,json,python,python+pytest,Wave 2 (Services/Agents),deviceguard/audit,coding_plan_v1.csv,,,,,,,,,,,,,
S1177,P33 — DeviceGuard & Hotplug Defense,deviceguard/telemetry/schema.json,Security/Platform,Schema,P33 — DeviceGuard & Hotplug Defense,,json,python,python+pytest,Wave 2 (Services/Agents),deviceguard/telemetry,coding_plan_v1.csv,,,,,,,,,,,,,
S1178,P33 — DeviceGuard & Hotplug Defense,tests/deviceguard/hid_rubber_ducky.rs,Security/Platform,Test,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/deviceguard,coding_plan_v1.csv,,,,,,,,,,,,,
S1179,P33 — DeviceGuard & Hotplug Defense,tests/deviceguard/storage_malware.rs,Security/Platform,Test,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/deviceguard,coding_plan_v1.csv,,,,,,,,,,,,,
S1180,P33 — DeviceGuard & Hotplug Defense,tests/deviceguard/tbt_dma.rs,Security/Platform,Test,P33 — DeviceGuard & Hotplug Defense,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/deviceguard,coding_plan_v1.csv,,,,,,,,,,,,,
S1181,P33 — DeviceGuard & Hotplug Defense,docs/DeviceGuard_Threat_Model.md,Security/Platform,Doc,P33 — DeviceGuard & Hotplug Defense,,md,python,python+pytest,Wave 3 (UI & Docs),docs,coding_plan_v1.csv,,,,,,,,,,,,,
S1182,P34 — Device Rescue & Storage Forensics,device_rescue/daemon/src/main.rs,Storage/Security,Service,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/daemon/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1183,P34 — Device Rescue & Storage Forensics,aura/apps/DeviceRescue/App.tsx,Storage/Security,App,P34 — Device Rescue & Storage Forensics,,TSX,typescript,typescript+vitest,Wave 2 (Services/Agents),aura/apps/devicerescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1184,P34 — Device Rescue & Storage Forensics,device_rescue/report/schema.json,Storage/Security,Schema,P34 — Device Rescue & Storage Forensics,,json,python,python+pytest,Wave 2 (Services/Agents),device_rescue/report,coding_plan_v1.csv,,,,,,,,,,,,,
S1185,P34 — Device Rescue & Storage Forensics,device_rescue/probers/usb_enum.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/probers,coding_plan_v1.csv,,,,,,,,,,,,,
S1186,P34 — Device Rescue & Storage Forensics,device_rescue/probers/scsi_sat.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/probers,coding_plan_v1.csv,,,,,,,,,,,,,
S1187,P34 — Device Rescue & Storage Forensics,device_rescue/probers/nvme_probe.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/probers,coding_plan_v1.csv,,,,,,,,,,,,,
S1188,P34 — Device Rescue & Storage Forensics,device_rescue/probers/smart_probe.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/probers,coding_plan_v1.csv,,,,,,,,,,,,,
S1189,P34 — Device Rescue & Storage Forensics,device_rescue/actions/usb_port_reset.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/actions,coding_plan_v1.csv,,,,,,,,,,,,,
S1190,P34 — Device Rescue & Storage Forensics,device_rescue/actions/uas_fallback.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/actions,coding_plan_v1.csv,,,,,,,,,,,,,
S1191,P34 — Device Rescue & Storage Forensics,device_rescue/actions/pcie_link_resets.sh,Storage/Security,Script,P34 — Device Rescue & Storage Forensics,,bash,python,python+pytest,Wave 2 (Services/Agents),device_rescue/actions,coding_plan_v1.csv,,,,,,,,,,,,,
S1192,P34 — Device Rescue & Storage Forensics,device_rescue/partition/fix_gpt.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/partition,coding_plan_v1.csv,,,,,,,,,,,,,
S1193,P34 — Device Rescue & Storage Forensics,device_rescue/partition/fix_mbr.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/partition,coding_plan_v1.csv,,,,,,,,,,,,,
S1194,P34 — Device Rescue & Storage Forensics,device_rescue/partition/disk_signature.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/partition,coding_plan_v1.csv,,,,,,,,,,,,,
S1195,P34 — Device Rescue & Storage Forensics,device_rescue/fs/safe_mount.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/fs,coding_plan_v1.csv,,,,,,,,,,,,,
S1196,P34 — Device Rescue & Storage Forensics,device_rescue/fs/ntfs_fix.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/fs,coding_plan_v1.csv,,,,,,,,,,,,,
S1197,P34 — Device Rescue & Storage Forensics,device_rescue/fs/exfat_fsck.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/fs,coding_plan_v1.csv,,,,,,,,,,,,,
S1198,P34 — Device Rescue & Storage Forensics,device_rescue/fs/ext4_fsck.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/fs,coding_plan_v1.csv,,,,,,,,,,,,,
S1199,P34 — Device Rescue & Storage Forensics,device_rescue/imaging/ddrescue_wrapper.sh,Storage/Security,Script,P34 — Device Rescue & Storage Forensics,,bash,python,python+pytest,Wave 2 (Services/Agents),device_rescue/imaging,coding_plan_v1.csv,,,,,,,,,,,,,
S1200,P34 — Device Rescue & Storage Forensics,device_rescue/imaging/snapshot_lvm.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/imaging,coding_plan_v1.csv,,,,,,,,,,,,,
S1201,P34 — Device Rescue & Storage Forensics,device_rescue/recovery/testdisk_integration.md,Storage/Security,Doc,P34 — Device Rescue & Storage Forensics,,md,python,python+pytest,Wave 2 (Services/Agents),device_rescue/recovery,coding_plan_v1.csv,,,,,,,,,,,,,
S1202,P34 — Device Rescue & Storage Forensics,device_rescue/windows/initialize_for_windows.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/windows,coding_plan_v1.csv,,,,,,,,,,,,,
S1203,P34 — Device Rescue & Storage Forensics,device_rescue/windows/fix_bootsector.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/windows,coding_plan_v1.csv,,,,,,,,,,,,,
S1204,P34 — Device Rescue & Storage Forensics,device_rescue/udev/90-oi-rescue.rules,Storage/Security,Config,P34 — Device Rescue & Storage Forensics,,rules,typescript,typescript+vitest,Wave 2 (Services/Agents),device_rescue/udev,coding_plan_v1.csv,,,,,,,,,,,,,
S1205,P34 — Device Rescue & Storage Forensics,device_rescue/quarantine/mount_ro_then_scan.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/quarantine,coding_plan_v1.csv,,,,,,,,,,,,,
S1206,P34 — Device Rescue & Storage Forensics,tools/oi-rescue/src/main.rs,Storage/Security,CLI,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tools/oi-rescue/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1207,P34 — Device Rescue & Storage Forensics,device_rescue/log/audit.rs,Storage/Security,Module,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),device_rescue/log,coding_plan_v1.csv,,,,,,,,,,,,,
S1208,P34 — Device Rescue & Storage Forensics,tests/rescue/corrupt_gpt.rs,Storage/Security,Test,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/rescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1209,P34 — Device Rescue & Storage Forensics,tests/rescue/mbr_to_gpt.rs,Storage/Security,Test,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/rescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1210,P34 — Device Rescue & Storage Forensics,tests/rescue/disk_signature_collision.rs,Storage/Security,Test,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/rescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1211,P34 — Device Rescue & Storage Forensics,tests/rescue/uas_blacklist.rs,Storage/Security,Test,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/rescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1212,P34 — Device Rescue & Storage Forensics,tests/rescue/ntfs_dirty.rs,Storage/Security,Test,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/rescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1213,P34 — Device Rescue & Storage Forensics,tests/rescue/exfat_repair.rs,Storage/Security,Test,P34 — Device Rescue & Storage Forensics,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tests/rescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1214,P34 — Device Rescue & Storage Forensics,tests/rescue/ddrescue_flow.sh,Storage/Security,Test,P34 — Device Rescue & Storage Forensics,,bash,python,python+pytest,Wave 2 (Services/Agents),tests/rescue,coding_plan_v1.csv,,,,,,,,,,,,,
S1215,P34 — Device Rescue & Storage Forensics,docs/DeviceRescue_UserGuide.md,Storage/Security,Doc,P34 — Device Rescue & Storage Forensics,,md,python,python+pytest,Wave 3 (UI & Docs),docs,coding_plan_v1.csv,,,,,,,,,,,,,
S1216,P34 — Device Rescue & Storage Forensics,docs/DeviceRescue_Engineering.md,Storage/Security,Doc,P34 — Device Rescue & Storage Forensics,,md,python,python+pytest,Wave 3 (UI & Docs),docs,coding_plan_v1.csv,,,,,,,,,,,,,
S1217,P35 — Compatibility & Vendor Bridge,tools/oi-compat/src/main.rs,Compatibility/Runtime,CLI,P35 — Compatibility & Vendor Bridge,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tools/oi-compat/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1218,P35 — Compatibility & Vendor Bridge,tools/oi-compat/wrappers/linux_containerize.rs,Compatibility/Runtime,Module,P35 — Compatibility & Vendor Bridge,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tools/oi-compat/wrappers,coding_plan_v1.csv,,,,,,,,,,,,,
S1219,P35 — Compatibility & Vendor Bridge,tools/oi-compat/wrappers/proton_runner.rs,Compatibility/Runtime,Module,P35 — Compatibility & Vendor Bridge,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tools/oi-compat/wrappers,coding_plan_v1.csv,,,,,,,,,,,,,
S1220,P35 — Compatibility & Vendor Bridge,compat/runtimes/steam_like_root.Dockerfile,Compatibility/Runtime,Image,P35 — Compatibility & Vendor Bridge,,Dockerfile,rust,cargo+rust-2021,Wave 2 (Services/Agents),compat/runtimes/steam_like_root.dockerfile,coding_plan_v1.csv,,,,,,,,,,,,,
S1221,P35 — Compatibility & Vendor Bridge,compat/abi_shim/ld_preload_shims.c,Compatibility/Runtime,Lib,P35 — Compatibility & Vendor Bridge,,C,c,cmake+c99,Wave 2 (Services/Agents),compat/abi_shim,coding_plan_v1.csv,,,,,,,,,,,,,
S1222,P35 — Compatibility & Vendor Bridge,tools/oi-compat-doctor/src/main.rs,Compatibility/Runtime,CLI,P35 — Compatibility & Vendor Bridge,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),tools/oi-compat-doctor/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1223,P35 — Compatibility & Vendor Bridge,services/app-clinic/src/main.rs,Compatibility/Runtime,Service,P35 — Compatibility & Vendor Bridge,,Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),services/app-clinic/src,coding_plan_v1.csv,,,,,,,,,,,,,
S1224,P35 — Compatibility & Vendor Bridge,compat/flatpak/bridge.portal,Compatibility/Runtime,Config,P35 — Compatibility & Vendor Bridge,,ini,python,python+pytest,Wave 2 (Services/Agents),compat/flatpak/bridge.portal,coding_plan_v1.csv,,,,,,,,,,,,,
